106, 107, 2, 0, 2014-11-30
121, 111, 3, 0, 2014-11-30
110, 112, 1, 1, 2014-12-02
114, 108, 2, 0, 2014-12-02
116, 122, 1, 2, 2014-12-02
103, 106, 1, 2, 2014-12-03
107, 105, 5, 1, 2014-12-03
109, 118, 1, 1, 2014-12-03
113, 104, 0, 0, 2014-12-03
115, 121, 0, 2, 2014-12-03
117, 120, 1, 2, 2014-12-03
111, 119, 2, 1, 2014-12-04
122, 114, 0, 2, 2014-12-05
104, 110, 3, 2, 2014-12-06
105, 117, 2, 3, 2014-12-06
118, 116, 2, 1, 2014-12-06
120, 115, 0, 4, 2014-12-06
121, 103, 1, 0, 2014-12-06
106, 111, 2, 3, 2014-12-07
108, 109, 1, 1, 2014-12-07
112, 113, 3, 1, 2014-12-07
119, 107, 2, 3, 2014-12-07
111, 105, 3, 0, 2014-12-12
103, 120, 2, 0, 2014-12-13
110, 113, 3, 1, 2014-12-13
115, 108, 3, 3, 2014-12-13
116, 104, 2, 1, 2014-12-13
119, 106, 3, 2, 2014-12-13
107, 118, 1, 0, 2014-12-14
109, 122, 3, 0, 2014-12-14
114, 112, 1, 0, 2014-12-14
117, 121, 0, 0, 2014-12-14
108, 117, 2, 0, 2014-12-19
105, 103, 1, 1, 2014-12-20
110, 116, 1, 2, 2014-12-20
113, 114, 0, 1, 2014-12-20
118, 115, 0, 0, 2014-12-20
120, 119, 1, 3, 2014-12-20
122, 107, 1, 1, 2014-12-20
104, 111, 0, 5, 2014-12-21
112, 109, 2, 1, 2014-12-21
121, 106, 3, 0, 2014-12-21
109, 106, 1, 0, 2015-01-07
115, 112, 2, 1, 2015-01-09
103, 118, 4, 2, 2015-01-10
106, 120, 1, 1, 2015-01-10
107, 108, 2, 0, 2015-01-10
109, 105, 1, 0, 2015-01-10
117, 110, 3, 1, 2015-01-10
119, 121, 1, 2, 2015-01-10
111, 122, 3, 0, 2015-01-11
114, 104, 0, 0, 2015-01-11
116, 113, 0, 0, 2015-01-11
104, 117, 1, 2, 2015-01-16
105, 119, 4, 1, 2015-01-17
108, 111, 0, 2, 2015-01-17
110, 109, 1, 0, 2015-01-17
113, 115, 2, 3, 2015-01-17
114, 116, 1, 0, 2015-01-17
122, 103, 1, 1, 2015-01-17
112, 107, 2, 1, 2015-01-18
118, 106, 4, 2, 2015-01-18
120, 121, 0, 0, 2015-01-18
117, 112, 2, 1, 2015-01-23
103, 104, 0, 0, 2015-01-24
106, 122, 1, 0, 2015-01-24
107, 110, 3, 2, 2015-01-24
109, 114, 0, 1, 2015-01-24
115, 116, 4, 0, 2015-01-24
111, 113, 2, 0, 2015-01-25
119, 108, 0, 0, 2015-01-25
120, 105, 1, 4, 2015-01-25
121, 118, 0, 1, 2015-01-25
118, 120, 1, 0, 2015-01-30
108, 103, 1, 1, 2015-01-31
110, 115, 0, 0, 2015-01-31
112, 106, 1, 0, 2015-01-31
113, 117, 0, 0, 2015-01-31
116, 109, 1, 1, 2015-01-31
122, 119, 1, 0, 2015-01-31
104, 107, 1, 1, 2015-02-01
105, 121, 1, 0, 2015-02-01
114, 111, 0, 0, 2015-02-01
121, 108, 3, 3, 2015-02-06
103, 113, 2, 0, 2015-02-07
105, 122, 2, 0, 2015-02-07
106, 104, 0, 1, 2015-02-07
115, 109, 1, 2, 2015-02-07
119, 110, 1, 3, 2015-02-07
120, 112, 1, 1, 2015-02-07
107, 114, 1, 0, 2015-02-08
111, 118, 1, 1, 2015-02-08
117, 116, 0, 0, 2015-02-08
112, 119, 2, 2, 2015-02-13
108, 106, 0, 2, 2015-02-14
109, 117, 0, 0, 2015-02-14
116, 103, 0, 2, 2015-02-14
118, 105, 2, 2, 2015-02-14
122, 120, 2, 1, 2015-02-14
104, 121, 1, 0, 2015-02-15
110, 111, 1, 1, 2015-02-15
113, 107, 0, 2, 2015-02-15
117, 114, 0, 1, 2015-02-20
103, 109, 2, 1, 2015-02-21
105, 108, 4, 1, 2015-02-21
118, 122, 3, 1, 2015-02-21
120, 104, 1, 1, 2015-02-21
107, 115, 0, 2, 2015-02-22
111, 116, 1, 0, 2015-02-22
119, 113, 0, 0, 2015-02-22
121, 112, 2, 2, 2015-02-22
112, 105, 2, 3, 2015-02-27
104, 119, 1, 1, 2015-02-28
108, 120, 0, 1, 2015-02-28
109, 111, 2, 1, 2015-02-28
110, 103, 2, 0, 2015-02-28
113, 106, 1, 2, 2015-02-28
122, 121, 1, 1, 2015-02-28
114, 118, 0, 0, 2015-03-01
115, 117, 2, 1, 2015-03-01
116, 107, 1, 0, 2015-03-01
106, 110, 1, 0, 2015-03-04
122, 112, 1, 6, 2015-03-06
103, 117, 2, 1, 2015-03-07
105, 104, 1, 2, 2015-03-07
106, 114, 1, 3, 2015-03-07
118, 108, 4, 1, 2015-03-07
119, 116, 3, 1, 2015-03-07
120, 113, 1, 0, 2015-03-07
107, 109, 0, 1, 2015-03-08
115, 111, 1, 5, 2015-03-08
121, 110, 2, 0, 2015-03-08
114, 103, 3, 0, 2015-03-13
117, 107, 1, 2, 2015-03-13
108, 122, 1, 0, 2015-03-14
110, 105, 2, 1, 2015-03-14
113, 121, 2, 3, 2015-03-14
115, 119, 3, 1, 2015-03-14
116, 106, 2, 1, 2015-03-14
104, 118, 3, 2, 2015-03-15
109, 120, 3, 0, 2015-03-15
112, 111, 0, 0, 2015-03-15
118, 110, 3, 1, 2015-03-20
103, 107, 0, 0, 2015-03-21
105, 113, 0, 0, 2015-03-21
106, 115, 1, 0, 2015-03-21
111, 117, 1, 2, 2015-03-21
120, 116, 0, 0, 2015-03-21
122, 104, 2, 1, 2015-03-21
108, 112, 0, 4, 2015-03-22
119, 114, 1, 3, 2015-03-22
121, 109, 2, 0, 2015-03-22
